"testID","Instance_number","idNode","x","y","z","h","Cluster"
12,2687,19,6,0,2,0,1
12,2688,18,12,9,8,20,3
12,2689,0,8,5,19,20,3
12,2690,12,5,10,14,20,4
12,2691,1,8,0,27,10,6
12,2692,12,14,8,9,20,3
12,2693,20,12,12,29,37,7
12,2694,12,5,3,15,33,2
12,2695,12,3,13,28,31,5
12,2696,10,14,0,21,37,2
12,2697,11,5,11,15,20,4
12,2698,2,6,2,12,33,2
12,2699,10,5,8,15,20,4
12,2700,8,1,8,22,37,5
12,2701,10,12,9,10,20,3
12,2702,14,4,4,0,20,1
12,2703,1,3,14,9,10,4
12,2704,7,15,2,20,37,2
12,2705,14,14,8,7,51,0
12,2706,13,1,15,28,31,5
12,2707,9,0,8,21,37,5
12,2708,14,12,6,29,20,3
12,2709,20,8,3,29,10,6
12,2710,0,7,3,14,33,2
12,2711,7,4,10,21,37,5
12,2712,1,9,4,18,20,3
12,2713,2,12,0,0,41,0
12,2714,14,15,15,28,37,7
12,2715,11,11,11,27,10,6
12,2716,14,2,8,20,37,5
12,2717,16,14,12,29,37,7
12,2718,21,1,3,23,10,6
12,2719,5,5,11,14,20,4
12,2720,1,10,2,28,10,6
12,2721,12,15,11,4,51,0
12,2722,22,15,10,9,20,3
12,2723,14,15,15,28,37,7
12,2724,0,7,8,31,31,5
12,2725,17,15,14,29,37,7
12,2726,9,3,6,16,37,5
12,2727,0,9,7,3,20,1
12,2728,4,12,2,20,37,2
12,2729,3,15,15,28,37,7
12,2730,5,4,3,2,0,1
12,2731,15,2,12,5,43,4
12,2732,13,4,6,10,41,4
12,2733,16,3,15,11,10,4
12,2734,2,3,8,20,37,5
12,2735,7,13,2,0,41,0
12,2736,7,3,9,21,37,5
12,2737,8,7,10,31,31,5
12,2738,0,7,11,31,31,5
12,2739,15,4,5,2,20,1
12,2740,7,4,8,15,20,4
12,2741,4,7,8,2,33,1
12,2742,14,7,5,3,20,1
12,2743,3,2,8,20,37,5
12,2744,8,5,6,10,41,4
12,2745,11,7,10,30,31,5
12,2746,20,11,6,18,20,3
12,2747,8,7,2,2,0,1
12,2748,20,3,9,21,37,5
12,2749,1,8,6,11,41,4
12,2750,21,7,9,30,31,5
12,2751,19,5,7,27,10,6
12,2752,14,15,14,29,37,7
12,2753,21,2,7,19,37,5
12,2754,7,15,1,1,41,0
12,2755,5,2,7,19,37,5
12,2756,20,11,1,13,41,2
12,2757,19,8,7,4,20,1
12,2758,2,3,15,11,10,4
12,2759,22,7,8,31,31,5
12,2760,1,12,0,20,37,2
12,2761,21,4,8,3,33,4
12,2762,16,8,4,18,20,3
12,2763,9,14,3,13,41,2
12,2764,6,1,10,4,43,4
12,2765,13,2,11,4,43,4
12,2766,5,11,6,18,20,3
12,2767,3,4,2,3,0,1
12,2768,5,3,12,4,43,4
12,2769,12,7,10,30,31,5
12,2770,7,15,0,0,41,0
12,2771,8,4,6,12,41,4
12,2772,7,8,4,19,20,3
12,2773,15,4,10,14,20,4
12,2774,16,14,8,17,10,3
12,2775,7,6,9,3,33,4
12,2776,16,15,15,28,37,7
12,2777,20,15,9,6,51,0
12,2778,19,0,10,4,43,4
12,2779,15,8,3,29,10,6
12,2780,14,3,15,11,10,4
12,2781,19,8,3,29,10,6
12,2782,19,11,11,27,10,6
12,2783,22,1,9,23,37,5
12,2784,18,13,1,2,41,0
12,2785,3,13,8,20,10,3
12,2786,13,8,4,18,20,3
12,2787,14,4,7,4,20,4
12,2788,3,14,12,29,37,7
12,2789,11,2,14,8,10,4
12,2790,5,13,8,12,20,3
12,2791,16,14,15,29,37,7
12,2792,22,3,8,20,37,5
12,2793,11,11,2,28,10,6
12,2794,14,0,8,23,37,5
12,2795,15,7,6,2,20,1
12,2796,3,7,4,2,20,1
12,2797,13,10,7,31,20,3
12,2798,10,10,2,28,10,6
12,2799,0,7,7,19,37,5
12,2800,19,9,11,25,10,6
12,2801,2,8,2,31,10,6
12,2802,21,8,4,13,41,2
12,2803,12,0,14,28,31,5
12,2804,13,2,12,5,43,4
12,2805,21,6,11,29,31,5
12,2806,5,14,14,31,37,7
12,2807,4,1,9,21,37,5
12,2808,14,13,1,21,37,2
12,2809,19,1,10,4,43,4
12,2810,8,6,9,3,33,4
12,2811,14,3,15,31,31,5
12,2812,0,8,5,0,20,1
12,2813,14,12,9,22,10,6
12,2814,8,6,1,2,0,1
12,2815,20,15,0,21,37,2
12,2816,17,2,15,9,10,4
12,2817,18,7,7,11,41,4
12,2818,3,4,5,2,20,1
12,2819,9,12,1,3,41,0
12,2820,21,8,4,18,20,3
12,2821,0,1,8,22,37,5
12,2822,5,3,13,9,10,4
12,2823,14,6,6,27,10,6
12,2824,11,8,5,1,20,1
12,2825,21,0,14,28,31,5
12,2826,10,8,4,18,20,3
12,2827,16,4,2,3,0,1
12,2828,13,1,11,11,10,4
12,2829,20,9,7,3,20,1
12,2830,18,4,8,15,20,4
12,2831,14,1,8,22,37,5
12,2832,14,3,14,11,10,4
12,2833,20,11,7,30,20,3
12,2834,10,4,2,3,0,1
12,2835,18,3,12,4,43,4
12,2836,12,4,5,2,20,1
12,2837,22,5,4,2,20,1
12,2838,22,8,12,5,51,4
12,2839,21,3,15,31,31,5
12,2840,6,12,1,2,41,0
12,2841,14,6,2,3,0,1
12,2842,5,2,6,16,37,5
12,2843,12,12,2,20,37,2
12,2844,19,0,1,25,10,6
12,2845,19,4,12,29,31,5
12,2846,19,4,3,12,33,4
12,2847,16,15,2,20,37,2
12,2848,13,1,10,4,43,4
12,2849,11,11,7,29,20,3
12,2850,9,1,9,23,37,5
12,2851,1,0,1,22,10,6
12,2852,4,4,3,2,0,1
12,2853,8,15,14,29,37,7
12,2854,17,3,6,16,37,5
12,2855,7,6,2,3,0,1
12,2856,18,6,8,3,33,4
12,2857,8,1,8,22,37,5
12,2858,21,11,6,28,20,3
12,2859,21,5,4,3,20,1
12,2860,1,6,1,2,0,1
12,2861,10,5,4,2,20,1
12,2862,10,7,2,2,0,1
12,2863,12,5,11,15,20,4
12,2864,21,3,8,20,37,5
12,2865,11,4,2,3,0,1
12,2866,2,7,8,31,31,5
12,2867,0,8,7,4,20,1
12,2868,6,6,11,29,31,5
12,2869,9,4,2,15,33,2
12,2870,0,8,2,30,10,6
12,2871,22,5,7,27,10,6
12,2872,8,12,9,8,20,3
12,2873,7,2,5,16,37,5
12,2874,9,11,7,30,20,3
12,2875,21,12,0,21,37,2
12,2876,16,13,8,23,10,6
12,2877,9,12,9,22,10,6
12,2878,10,15,10,4,51,0
12,2879,20,3,9,21,37,5
12,2880,12,12,1,20,37,2
12,2881,3,4,3,2,0,1
12,2882,7,15,9,7,51,0
12,2883,12,10,7,31,20,3
12,2884,16,14,8,7,51,0
12,2885,19,0,14,29,31,5
12,2886,11,2,12,5,43,4
12,2887,0,7,4,14,41,2
12,2888,4,4,3,2,0,1
12,2889,21,7,3,14,33,2
12,2890,10,0,3,23,10,6
12,2891,21,7,10,31,31,5
12,2892,17,12,6,29,20,3
12,2893,18,6,3,0,0,1
12,2894,13,0,3,24,10,6
12,2895,15,5,9,3,33,4
12,2896,5,4,8,15,20,4
12,2897,21,15,8,7,51,0
12,2898,14,5,7,27,10,6
12,2899,5,1,9,23,37,5
12,2900,22,7,6,2,20,1
12,2901,17,3,9,21,37,5
12,2902,13,1,15,28,31,5
12,2903,1,8,4,18,20,3
12,2904,22,15,9,7,51,0
12,2905,7,10,7,31,20,3
12,2906,22,15,13,31,37,7
12,2907,21,15,8,8,20,3
12,2908,10,13,9,19,10,3
12,2909,11,15,0,0,41,0
12,2910,6,5,11,14,20,4
12,2911,6,12,0,0,41,0
12,2912,1,15,0,0,41,0
12,2913,5,13,7,29,20,3
12,2914,10,13,8,23,10,6
12,2915,3,14,0,21,37,2
12,2916,11,12,9,0,51,0
12,2917,21,1,9,21,37,5
12,2918,20,14,12,29,37,7
12,2919,1,3,9,21,37,5
12,2920,15,3,8,20,37,5
12,2921,8,8,3,29,10,6
12,2922,18,4,3,12,33,4
12,2923,4,4,9,14,20,4
12,2924,18,0,14,28,31,5
12,2925,4,13,0,0,41,0
12,2926,1,12,0,0,41,0
12,2927,3,12,8,11,20,3
12,2928,8,4,12,29,31,5
12,2929,0,15,8,8,20,3
12,2930,13,14,9,4,51,0
12,2931,10,0,8,23,37,5
12,2932,21,5,4,2,20,1
12,2933,12,14,15,28,37,7
12,2934,12,7,6,2,20,1
12,2935,17,6,2,3,0,1
12,2936,17,5,10,1,33,4
12,2937,17,14,1,13,41,2
12,2938,17,6,5,3,20,1
12,2939,13,6,11,29,31,5
12,2940,19,7,9,13,20,4
12,2941,7,7,10,30,31,5
12,2942,3,7,9,13,20,4
12,2943,22,0,15,28,31,5
12,2944,9,7,4,2,20,1
12,2945,5,14,2,13,41,2
12,2946,11,2,10,4,43,4
12,2947,18,14,15,28,37,7
12,2948,6,6,5,3,20,1
12,2949,16,13,1,2,41,0
12,2950,21,11,7,30,20,3
12,2951,12,7,5,3,20,1
12,2952,9,11,6,29,20,3
12,2953,6,14,13,29,37,7
12,2954,3,4,3,12,33,4
12,2955,18,7,11,31,31,5
12,2956,3,8,6,3,20,1
12,2957,13,14,8,4,51,0
12,2958,19,13,2,20,37,2
12,2959,8,15,14,29,37,7
12,2960,11,0,8,22,37,5
12,2961,1,4,5,2,20,1
12,2962,13,9,3,28,10,6
12,2963,4,7,8,31,31,5
12,2964,21,2,5,16,37,5
12,2965,14,1,9,20,37,5
12,2966,19,5,3,15,33,2
12,2967,13,7,3,14,33,2
12,2968,13,13,8,19,10,3
12,2969,17,10,4,10,41,2
12,2970,3,12,2,20,37,2
12,2971,20,0,3,23,10,6
12,2972,15,7,5,3,20,1
12,2973,8,0,10,23,37,5
12,2974,20,14,12,29,37,7
12,2975,4,14,10,4,51,0
12,2976,15,5,11,14,20,4
12,2977,21,5,2,3,0,1
12,2978,20,8,6,11,41,4
12,2979,15,15,2,20,37,2
12,2980,21,14,9,4,51,0
12,2981,19,8,9,26,10,6
12,2982,3,4,2,3,0,1
12,2983,17,0,15,28,31,5
12,2984,17,6,10,29,31,5
12,2985,3,13,8,23,10,6
12,2986,15,4,2,15,33,2
12,2987,8,11,7,29,20,3
12,2988,15,14,0,21,37,2
12,2989,12,4,11,12,20,4
12,2990,16,7,3,3,0,1
12,2991,0,15,2,20,37,2
12,2992,13,1,9,21,37,5
12,2993,13,4,2,15,33,2
12,2994,9,6,1,2,0,1
12,2995,9,0,15,28,31,5
12,2996,18,3,8,20,37,5
12,2997,19,11,5,19,20,3
12,2998,16,7,10,30,31,5
12,2999,18,0,14,29,31,5
12,3000,15,8,4,19,20,3
12,3001,0,4,8,15,20,4
12,3002,20,0,8,21,37,5
12,3003,9,9,7,19,20,3
12,3004,19,4,4,0,20,1
12,3005,6,1,8,22,37,5
12,3006,9,2,11,4,43,4
12,3007,10,0,8,21,37,5
12,3008,4,11,7,30,20,3
12,3009,4,13,8,12,20,3
12,3010,9,14,0,20,37,2
12,3011,1,0,8,21,37,5
12,3012,11,13,8,8,20,3
12,3013,6,4,3,2,0,1
12,3014,21,6,10,29,31,5
12,3015,6,11,6,29,20,3
12,3016,21,10,6,11,41,2
12,3017,19,13,6,28,20,3
12,3018,21,14,0,21,37,2
12,3019,10,15,0,21,37,2
12,3020,7,10,7,31,20,3
12,3021,3,14,8,4,51,0
12,3022,4,4,6,12,41,4
12,3023,3,2,12,5,43,4
12,3024,1,15,0,0,41,0
12,3025,11,13,9,19,10,3
12,3026,14,15,9,6,51,0
12,3027,16,15,8,7,51,0
12,3028,10,8,3,29,10,6
12,3029,3,4,6,27,10,6
12,3030,6,11,5,19,20,3
12,3031,5,9,7,1,20,1
12,3032,6,11,3,28,10,6
12,3033,22,11,6,29,20,3
12,3034,4,8,5,16,20,3
12,3035,2,4,3,2,0,1
12,3036,16,5,11,15,20,4
12,3037,19,13,8,19,10,3
12,3038,7,14,8,4,51,0
12,3039,20,1,9,23,37,5
12,3040,1,6,2,3,0,1
12,3041,17,3,8,20,37,5
12,3042,19,8,5,0,20,1
12,3043,17,15,15,28,37,7
12,3044,15,15,11,5,51,0
12,3045,12,13,2,0,41,0
12,3046,16,12,9,0,51,0
12,3047,9,7,6,27,10,6
12,3048,20,1,9,22,37,5
12,3049,2,1,8,22,37,5
12,3050,14,14,8,7,51,0
12,3051,2,4,9,14,20,4
12,3052,21,4,5,3,20,1
12,3053,2,10,7,31,20,3
12,3054,10,12,0,21,37,2
12,3055,16,7,4,2,20,1
12,3056,8,9,8,27,10,6
12,3057,7,14,0,20,37,2
12,3058,18,0,15,29,31,5
12,3059,10,2,13,4,43,4
12,3060,3,8,5,1,20,1
12,3061,3,5,11,15,20,4
12,3062,5,11,7,29,20,3
12,3063,20,13,7,29,20,3
12,3064,4,1,8,21,37,5
12,3065,11,6,1,2,0,1
12,3066,11,8,9,26,10,6
12,3067,1,14,14,30,37,7
12,3068,8,7,9,2,33,4
12,3069,17,8,4,18,20,3
12,3070,17,13,8,20,10,3
12,3071,5,5,8,14,20,4
12,3072,2,2,7,19,37,5
12,3073,6,8,5,16,20,3
12,3074,21,1,9,22,37,5
12,3075,8,7,7,11,41,4
12,3076,16,8,2,28,10,6
12,3077,14,15,0,0,41,0
12,3078,13,11,6,28,20,3
12,3079,6,4,2,3,0,1
12,3080,2,1,9,21,37,5
12,3081,19,7,10,28,31,5
12,3082,13,13,9,19,10,3
12,3083,6,15,11,5,51,0
12,3084,16,4,10,12,20,4
12,3085,0,3,8,20,37,5
12,3086,8,14,8,7,51,0
12,3087,5,8,12,5,51,4
12,3088,20,5,7,27,10,6
12,3089,20,6,9,3,33,4
12,3090,15,14,2,13,41,2
12,3091,8,5,7,27,10,6
12,3092,4,0,1,23,10,6
12,3093,17,15,11,5,51,0
12,3094,17,1,8,22,37,5
12,3095,19,14,8,4,51,0
12,3096,11,12,2,20,37,2
12,3097,5,8,6,0,20,1
12,3098,6,1,9,21,37,5
12,3099,15,6,10,29,31,5
12,3100,19,7,4,26,10,6
12,3101,2,14,8,7,51,0
12,3102,0,6,6,3,20,1
12,3103,20,15,2,20,37,2
12,3104,6,8,0,27,10,6
12,3105,21,6,11,29,31,5
12,3106,0,12,6,29,20,3
12,3107,16,8,6,3,20,1
12,3108,19,11,7,30,20,3
12,3109,17,8,5,19,20,3
12,3110,0,8,4,18,20,3
12,3111,8,7,10,30,31,5
12,3112,6,11,6,28,20,3
12,3113,1,1,11,11,10,4
12,3114,11,2,5,16,37,5
12,3115,22,4,5,2,20,1
12,3116,20,5,7,27,10,6
12,3117,19,5,4,2,20,1
12,3118,14,1,9,22,37,5
12,3119,20,4,12,29,31,5
12,3120,0,0,8,21,37,5
12,3121,18,14,10,4,51,0
12,3122,1,4,8,15,20,4
12,3123,4,11,7,29,20,3
12,3124,6,0,10,25,31,5
12,3125,8,7,8,30,31,5
12,3126,14,8,5,0,20,1
12,3127,2,1,11,11,10,4
12,3128,10,3,7,18,37,5
12,3129,6,13,6,28,20,3
12,3130,14,12,0,20,37,2
12,3131,1,0,1,22,10,6
12,3132,0,11,5,19,20,3
12,3133,10,8,12,5,51,4
12,3134,10,9,8,27,10,6
12,3135,7,9,2,29,10,6
12,3136,0,4,7,4,20,4
12,3137,8,12,2,23,37,2
12,3138,12,7,3,14,33,2
12,3139,1,7,4,20,37,2
12,3140,15,9,7,3,20,1
12,3141,22,4,2,3,0,1
12,3142,14,10,6,23,20,3
12,3143,11,12,9,8,20,3
12,3144,7,7,11,31,31,5
12,3145,2,2,5,16,37,5
12,3146,17,6,8,2,33,1
12,3147,2,3,15,31,31,5
12,3148,14,0,3,23,10,6
12,3149,17,13,8,12,20,3
12,3150,14,15,9,7,51,0
12,3151,8,5,8,14,20,4
12,3152,3,1,3,23,10,6
12,3153,10,3,15,31,31,5
12,3154,16,5,4,2,20,1
12,3155,17,7,4,2,20,1
12,3156,6,14,2,13,41,2
12,3157,10,4,3,12,33,4
12,3158,16,12,8,20,10,3
12,3159,5,2,11,5,43,4
12,3160,7,3,14,7,43,4
12,3161,9,3,9,21,37,5
12,3162,5,15,10,9,20,3
12,3163,3,6,11,29,31,5
12,3164,21,0,1,25,10,6
12,3165,12,14,2,15,41,2
12,3166,16,3,13,28,31,5
12,3167,1,1,14,30,31,5
12,3168,3,7,8,30,31,5
12,3169,16,3,8,20,37,5
12,3170,17,13,7,29,20,3
12,3171,14,15,11,5,51,0
12,3172,19,0,9,21,37,5
12,3173,2,13,8,12,20,3
12,3174,18,7,7,19,37,5
12,3175,22,4,8,15,20,4
12,3176,21,11,3,28,10,6
12,3177,12,4,2,15,33,2
12,3178,11,6,6,27,10,6
12,3179,21,7,10,28,31,5
12,3180,3,9,3,28,10,6
12,3181,4,14,6,30,20,3
12,3182,9,15,10,9,20,3
12,3183,9,14,0,21,37,2
12,3184,17,6,8,1,33,1
12,3185,6,7,11,31,31,5
12,3186,1,3,8,20,37,5
12,3187,3,7,2,2,0,1
12,3188,16,5,7,26,10,6
12,3189,5,3,9,21,37,5
12,3190,1,2,6,17,37,5
12,3191,1,11,7,29,20,3
12,3192,16,13,0,21,37,2
12,3193,21,10,4,19,20,3
12,3194,15,2,12,5,43,4
12,3195,22,5,8,14,20,4
12,3196,4,14,12,29,37,7
12,3197,19,12,0,20,37,2
12,3198,21,8,2,28,10,6
12,3199,1,14,12,29,37,7
12,3200,18,12,6,29,20,3
12,3201,5,6,3,0,0,1
12,3202,4,15,11,5,51,0
12,3203,22,2,14,8,10,4
12,3204,3,13,0,21,37,2
12,3205,21,4,2,3,0,1
12,3206,8,12,8,11,20,3
12,3207,10,9,7,3,20,1
12,3208,13,4,3,2,0,1
12,3209,13,4,12,29,31,5
12,3210,22,14,13,29,37,7
12,3211,1,4,2,3,0,1
12,3212,13,2,14,8,10,4
12,3213,7,14,1,13,41,2
12,3214,2,6,3,0,0,1
12,3215,18,15,9,7,51,0
12,3216,17,14,8,9,20,3
12,3217,21,0,14,29,31,5
12,3218,4,3,15,31,31,5
12,3219,14,11,7,29,20,3
12,3220,8,14,13,29,37,7
12,3221,19,12,12,29,37,7
12,3222,14,6,6,27,10,6
12,3223,11,1,9,23,37,5
12,3224,1,8,2,31,10,6
12,3225,6,7,7,19,37,5
12,3226,14,4,3,2,0,1
12,3227,7,3,15,11,10,4
12,3228,16,3,9,21,37,5
12,3229,20,2,13,10,10,4
12,3230,18,11,2,28,10,6
12,3231,4,3,8,20,37,5
12,3232,0,10,4,19,20,3
12,3233,20,11,7,30,20,3
12,3234,11,15,10,4,51,0
12,3235,10,14,0,21,37,2
12,3236,3,2,12,5,43,4
12,3237,5,6,8,1,33,1
12,3238,20,5,10,14,20,4
12,3239,5,9,1,31,10,6
12,3240,2,7,3,14,33,2
12,3241,20,4,8,3,33,4
12,3242,15,12,0,21,37,2
12,3243,3,1,6,19,37,5
12,3244,3,10,10,27,10,6
12,3245,6,12,2,23,37,2
12,3246,3,0,15,28,31,5
12,3247,9,14,13,29,37,7
12,3248,14,12,9,8,20,3
12,3249,11,8,2,31,10,6
12,3250,16,14,15,28,37,7
12,3251,17,4,9,14,20,4
12,3252,15,4,2,3,0,1
12,3253,14,11,1,13,41,2
12,3254,3,5,6,10,41,4
12,3255,14,0,10,4,43,4
12,3256,2,4,3,12,33,4
12,3257,8,0,8,23,37,5
12,3258,10,3,9,21,37,5
12,3259,16,0,14,29,31,5
12,3260,8,11,5,19,20,3
12,3261,12,5,10,13,20,4
12,3262,22,2,6,16,37,5
12,3263,9,6,1,0,0,1
12,3264,7,14,11,4,51,0
12,3265,13,13,1,20,37,2
12,3266,11,3,15,11,10,4
12,3267,5,8,2,31,10,6
12,3268,22,12,6,29,20,3
12,3269,18,8,7,4,20,1
12,3270,20,9,4,18,20,3
12,3271,14,3,15,11,10,4
12,3272,19,7,9,2,33,4
12,3273,10,13,8,9,20,3
12,3274,4,1,15,28,31,5
12,3275,13,6,6,27,10,6
12,3276,9,14,12,29,37,7
12,3277,10,3,11,5,43,4
12,3278,6,8,6,1,20,1
12,3279,18,4,3,2,0,1
12,3280,21,0,15,29,31,5
12,3281,6,15,2,12,41,2
12,3282,5,4,8,3,33,4
12,3283,0,7,5,26,10,6
12,3284,16,0,8,21,37,5
12,3285,19,4,5,2,20,1
12,3286,13,5,3,15,33,2
12,3287,0,2,8,20,37,5
12,3288,21,11,6,29,20,3
12,3289,0,9,7,1,20,1
12,3290,21,8,5,19,20,3
12,3291,21,1,15,28,31,5
12,3292,6,15,11,4,51,0
12,3293,8,11,11,27,10,6
12,3294,7,12,0,20,37,2
12,3295,19,12,1,2,41,0
12,3296,19,9,3,28,10,6
12,3297,10,7,10,31,31,5
12,3298,8,3,7,18,37,5
12,3299,6,15,15,28,37,7
12,3300,4,11,7,29,20,3
12,3301,20,2,7,19,37,5
12,3302,6,2,11,4,43,4
12,3303,12,13,8,20,10,3
12,3304,19,1,9,20,37,5
12,3305,5,14,8,7,51,0
12,3306,0,10,6,10,41,2
12,3307,17,6,7,12,41,4
12,3308,8,2,13,10,10,4
12,3309,21,14,6,30,20,3
12,3310,7,15,2,20,37,2
12,3311,3,4,6,12,41,4
12,3312,6,14,8,7,51,0
12,3313,18,7,5,26,10,6
12,3314,16,8,5,19,20,3
12,3315,13,0,1,23,10,6
12,3316,8,1,15,27,31,5
12,3317,14,5,7,27,10,6
12,3318,0,15,14,28,37,7
12,3319,15,5,9,19,37,5
12,3320,9,4,9,14,20,4
12,3321,18,13,8,20,10,3
12,3322,18,3,13,8,10,4
12,3323,0,4,2,3,0,1
12,3324,7,6,3,0,0,1
12,3325,2,15,11,4,51,0
12,3326,8,8,2,31,10,6
12,3327,8,4,2,3,0,1
12,3328,9,7,3,14,33,2
12,3329,17,12,1,20,37,2
12,3330,18,8,6,18,20,3
12,3331,2,4,11,12,20,4
12,3332,12,4,10,12,20,4
12,3333,14,11,5,19,20,3
12,3334,11,2,8,21,37,5
12,3335,21,2,13,10,10,4
12,3336,10,3,15,31,31,5
12,3337,18,10,11,26,10,6
12,3338,7,4,7,4,20,4
12,3339,12,6,3,3,0,1
12,3340,22,1,6,19,37,5
12,3341,17,4,3,2,0,1
12,3342,4,1,14,30,31,5
12,3343,20,14,15,29,37,7
12,3344,10,6,1,0,0,1
12,3345,10,12,2,23,37,2
12,3346,14,3,15,31,31,5
12,3347,9,1,10,4,43,4
12,3348,15,15,10,9,20,3
12,3349,15,8,6,1,20,1
12,3350,19,4,8,1,33,4
12,3351,21,12,9,22,10,6
12,3352,7,7,6,2,20,1
12,3353,10,5,9,3,33,4
12,3354,14,6,8,3,33,4
12,3355,22,0,3,24,10,6
12,3356,16,13,8,20,10,3
12,3357,1,4,8,15,20,4
12,3358,9,14,1,13,41,2
12,3359,3,4,11,14,20,4
12,3360,4,15,13,31,37,7
12,3361,3,15,13,31,37,7
12,3362,12,7,8,31,31,5
12,3363,0,15,8,4,51,0
12,3364,13,5,11,15,20,4
12,3365,4,15,14,29,37,7
12,3366,16,7,10,28,31,5
12,3367,12,11,5,19,20,3
12,3368,18,15,11,4,51,0
12,3369,15,2,11,5,43,4
12,3370,19,1,9,23,37,5
12,3371,19,3,11,5,43,4
12,3372,10,3,8,20,37,5
12,3373,6,7,9,13,20,4
12,3374,16,5,4,3,20,1
12,3375,2,15,13,31,37,7
12,3376,4,1,10,5,43,4
12,3377,2,0,15,28,31,5
12,3378,10,8,7,4,20,1
12,3379,16,1,9,22,37,5
12,3380,19,6,9,3,33,4
12,3381,21,7,4,2,20,1
12,3382,19,6,7,27,10,6
12,3383,17,1,1,24,10,6
12,3384,15,2,12,5,43,4
12,3385,5,8,4,18,20,3
12,3386,16,6,3,15,33,2
12,3387,3,5,11,15,20,4
12,3388,2,10,11,27,10,6
12,3389,18,5,7,27,10,6
12,3390,21,1,8,22,37,5
12,3391,0,12,0,20,37,2
12,3392,9,5,6,10,41,4
12,3393,4,15,9,7,51,0
12,3394,20,0,14,29,31,5
12,3395,10,5,3,3,0,1
12,3396,7,7,8,30,31,5
12,3397,16,13,8,8,20,3
12,3398,13,8,6,11,41,4
12,3399,21,15,2,20,37,2
12,3400,6,3,13,28,31,5
12,3401,2,9,7,3,20,1
12,3402,6,7,4,26,10,6
12,3403,19,4,10,21,37,5
12,3404,6,4,8,15,20,4
12,3405,9,1,15,27,31,5
12,3406,1,4,9,14,20,4
12,3407,4,15,14,28,37,7
12,3408,8,14,12,29,37,7
12,3409,13,11,7,29,20,3
12,3410,5,2,13,4,43,4
12,3411,17,14,8,17,10,3
12,3412,8,5,4,2,20,1
12,3413,18,1,15,28,31,5
12,3414,11,7,6,27,10,6
12,3415,6,1,8,22,37,5
12,3416,11,15,8,4,51,0
12,3417,8,3,12,4,43,4
12,3418,22,8,2,28,10,6
12,3419,19,14,14,31,37,7
12,3420,3,15,13,31,37,7
12,3421,8,6,5,3,20,1
12,3422,4,15,11,5,51,0
12,3423,15,7,4,2,20,1
12,3424,2,2,13,4,43,4
12,3425,22,14,11,4,51,0
13,0,10,3,4,16,32,5
13,1,6,7,6,12,48,7
13,2,20,14,1,0,21,2
13,3,9,6,4,26,48,7
13,4,17,0,3,24,42,3
13,5,5,6,2,3,0,12
13,6,0,6,3,3,0,12
13,7,7,4,5,2,59,13
13,8,16,9,9,26,38,10
13,9,11,2,7,17,32,5
13,10,22,6,7,27,48,7
13,11,13,13,0,21,38,1
13,12,3,8,4,18,48,7
13,13,13,9,9,27,38,10
13,14,20,15,0,0,21,2
13,15,18,15,1,1,21,2
13,16,9,10,6,29,11,8
13,17,19,14,2,15,59,14
13,18,12,8,2,28,59,0
13,19,1,1,9,3,59,13
13,20,8,4,11,1,38,11
13,21,1,8,2,31,59,0
13,22,21,14,0,20,38,1
13,23,1,3,13,5,44,11
13,24,17,0,1,24,42,3
13,25,2,6,2,3,0,12
13,26,19,5,9,3,38,9
13,27,13,7,6,2,59,13
13,28,10,9,7,10,11,6
13,29,6,14,8,23,38,10
13,30,2,4,3,2,0,12
13,31,1,13,8,20,38,10
13,32,17,9,8,26,38,10
13,33,17,9,0,16,48,7
13,34,6,6,9,1,38,9
13,35,2,4,5,3,59,13
13,36,18,9,9,26,38,10
13,37,16,6,9,13,33,5
13,38,14,0,1,22,42,3
13,39,1,8,3,29,59,0
13,40,0,13,1,20,38,1
13,41,13,2,12,5,44,11
13,42,9,8,7,4,48,7
13,43,4,2,6,16,32,5
13,44,22,4,3,12,11,12
13,45,20,4,3,2,0,12
13,46,9,11,5,19,48,7
13,47,13,0,1,22,42,3
13,48,3,1,0,22,42,3
13,49,17,8,6,11,11,6
13,50,22,10,5,18,48,7
13,51,10,14,2,2,21,2
13,52,9,11,8,27,38,10
13,53,1,14,2,15,59,14
13,54,12,12,9,10,21,4
13,55,7,5,7,10,48,7
13,56,4,5,9,3,38,9
13,57,8,6,5,3,59,13
13,58,9,10,8,27,38,10
13,59,2,13,2,20,38,1
13,60,16,5,9,3,38,9
13,61,19,14,1,0,21,2
13,62,22,1,1,24,42,3
13,63,15,6,3,3,0,12
13,64,8,15,0,20,38,1
13,65,2,7,4,2,59,13
13,66,15,15,3,12,59,14
13,67,14,11,11,27,38,10
13,68,0,14,1,0,21,2
13,69,3,7,5,26,48,7
13,70,0,8,2,31,59,0
13,71,1,2,6,16,32,5
13,72,20,7,6,2,59,13
13,73,1,5,8,14,33,5
13,74,16,11,9,25,38,10
13,75,21,14,6,30,11,8
13,76,12,7,2,15,11,12
13,77,7,6,2,3,0,12
13,78,14,15,0,20,38,1
13,79,6,7,6,2,59,13
13,80,4,4,10,12,33,5
13,81,10,9,2,28,59,0
13,82,10,4,11,1,38,11
13,83,21,3,4,16,32,5
13,84,18,8,2,31,59,0
13,85,20,11,11,27,38,10
13,86,21,15,3,27,59,0
13,87,12,8,2,31,59,0
